hour;dk1;dk2;ee;fi;lt;lv;no;se
05 - 06;0;0;1.78933E-05;1.78933E-05;1.78933E-05;1.78933E-05;1.78933E-05;0.00005368
06 - 07;0;0;2.12267E-05;2.12267E-05;2.12267E-05;2.12267E-05;2.12267E-05;0.00006368
07 - 08;0;0;3.42933E-05;3.42933E-05;3.42933E-05;3.42933E-05;3.42933E-05;0.00010288
08 - 09;0.01;0.02;0.010250623;0.010250623;0.010250623;0.010250623;0.010250623;0.00075187
09 - 10;0.085;0.095;0.062876857;0.062876857;0.062876857;0.062876857;0.062876857;0.00863057
10 - 11;0.1825;0.19;0.131473923;0.131473923;0.131473923;0.131473923;0.131473923;0.02192177
11 - 12;0.23;0.24;0.167543383;0.167543383;0.167543383;0.167543383;0.167543383;0.03263015
12 - 13;0.21;0.215;0.15224674;0.15224674;0.15224674;0.15224674;0.15224674;0.03174022
13 - 14;0.16;0.17;0.11646686;0.11646686;0.11646686;0.11646686;0.11646686;0.01940058
14 - 15;0.07;0.09;0.055101653;0.055101653;0.055101653;0.055101653;0.055101653;0.00530496
15 - 16;0.0125;0.015;0.009276753;0.009276753;0.009276753;0.009276753;0.009276753;0.00033026
16 - 17;0;0;1.45333E-05;1.45333E-05;1.45333E-05;1.45333E-05;1.45333E-05;0.0000436
17 - 18;0;0;0.00001796;0.00001796;0.00001796;0.00001796;0.00001796;0.00005388
18 - 19;0;0;1.38267E-05;1.38267E-05;1.38267E-05;1.38267E-05;1.38267E-05;0.00004148
19 - 20;0;0;2.03267E-05;2.03267E-05;2.03267E-05;2.03267E-05;2.03267E-05;0.00006098
20 - 21;0;0;0.00001586;0.00001586;0.00001586;0.00001586;0.00001586;0.00004758
21 - 22;0;0;0.00002726;0.00002726;0.00002726;0.00002726;0.00002726;0.00008178
22 - 23;0;0;1.81933E-05;1.81933E-05;1.81933E-05;1.81933E-05;1.81933E-05;0.00005458
23 - 00;0.0025;0;0.000846193;0.000846193;0.000846193;0.000846193;0.000846193;0.00003858
00 - 01;0;0;1.78933E-05;1.78933E-05;1.78933E-05;1.78933E-05;1.78933E-05;0.00005368
01 - 02;0;0;1.20933E-05;1.20933E-05;1.20933E-05;1.20933E-05;1.20933E-05;0.00003628
02 - 03;0;0;1.47267E-05;1.47267E-05;1.47267E-05;1.47267E-05;1.47267E-05;0.00004418
03 - 04;0;0;0.00000986;0.00000986;0.00000986;0.00000986;0.00000986;0.00002958
04 - 05;0;0;0.00001326;0.00001326;0.00001326;0.00001326;0.00001326;0.00003978
05 - 06;0;0;1.59267E-05;1.59267E-05;1.59267E-05;1.59267E-05;1.59267E-05;0.00004778
06 - 07;0;0;2.66267E-05;2.66267E-05;2.66267E-05;2.66267E-05;2.66267E-05;0.00007988
07 - 08;0;0;3.37933E-05;3.37933E-05;3.37933E-05;3.37933E-05;3.37933E-05;0.00010138
08 - 09;0.0025;0.005;0.00257149;0.00257149;0.00257149;0.00257149;0.00257149;0.00021447
09 - 10;0.0325;0.02;0.017956953;0.017956953;0.017956953;0.017956953;0.017956953;0.00137086
10 - 11;0.0675;0.04;0.03708833;0.03708833;0.03708833;0.03708833;0.03708833;0.00376499
11 - 12;0.0775;0.045;0.042517133;0.042517133;0.042517133;0.042517133;0.042517133;0.0050514
12 - 13;0.0775;0.055;0.04572496;0.04572496;0.04572496;0.04572496;0.04572496;0.00467488
13 - 14;0.0625;0.06;0.041580893;0.041580893;0.041580893;0.041580893;0.041580893;0.00224268
14 - 15;0.0375;0.03;0.02270837;0.02270837;0.02270837;0.02270837;0.02270837;0.00062511
15 - 16;0.01;0.005;0.005030583;0.005030583;0.005030583;0.005030583;0.005030583;0.00009175
16 - 17;0;0;1.15933E-05;1.15933E-05;1.15933E-05;1.15933E-05;1.15933E-05;0.00003478
17 - 18;0;0;9.72667E-06;9.72667E-06;9.72667E-06;9.72667E-06;9.72667E-06;0.00002918
18 - 19;0;0;2.07933E-05;2.07933E-05;2.07933E-05;2.07933E-05;2.07933E-05;0.00006238
19 - 20;0;0;0.00001736;0.00001736;0.00001736;0.00001736;0.00001736;0.00005208
20 - 21;0;0;0.00001456;0.00001456;0.00001456;0.00001456;0.00001456;0.00004368
21 - 22;0;0;1.77933E-05;1.77933E-05;1.77933E-05;1.77933E-05;1.77933E-05;0.00005338
22 - 23;0;0;1.45933E-05;1.45933E-05;1.45933E-05;1.45933E-05;1.45933E-05;0.00004378
23 - 00;0;0;0.00001136;0.00001136;0.00001136;0.00001136;0.00001136;0.00003408
00 - 01;0;0;0.00001476;0.00001476;0.00001476;0.00001476;0.00001476;0.00004428
01 - 02;0;0;0.00001316;0.00001316;0.00001316;0.00001316;0.00001316;0.00003948
02 - 03;0;0;1.45267E-05;1.45267E-05;1.45267E-05;1.45267E-05;1.45267E-05;0.00004358
03 - 04;0;0;1.24267E-05;1.24267E-05;1.24267E-05;1.24267E-05;1.24267E-05;0.00003728
04 - 05;0;0;1.09933E-05;1.09933E-05;1.09933E-05;1.09933E-05;1.09933E-05;0.00003298
05 - 06;0;0;1.77933E-05;1.77933E-05;1.77933E-05;1.77933E-05;1.77933E-05;0.00005338
06 - 07;0;0;2.17267E-05;2.17267E-05;2.17267E-05;2.17267E-05;2.17267E-05;0.00006518
07 - 08;0;0;3.12933E-05;3.12933E-05;3.12933E-05;3.12933E-05;3.12933E-05;0.00009388
08 - 09;0.005;0.005;0.003412983;0.003412983;0.003412983;0.003412983;0.003412983;0.00023895
09 - 10;0.0625;0.05;0.03809321;0.03809321;0.03809321;0.03809321;0.03809321;0.00177963
10 - 11;0.1525;0.11;0.08957358;0.08957358;0.08957358;0.08957358;0.08957358;0.00622074
11 - 12;0.2125;0.175;0.132899217;0.132899217;0.132899217;0.132899217;0.132899217;0.01119765
12 - 13;0.1975;0.195;0.134854953;0.134854953;0.134854953;0.134854953;0.134854953;0.01206486
13 - 14;0.1625;0.14;0.103131107;0.103131107;0.103131107;0.103131107;0.103131107;0.00689332
14 - 15;0.0875;0.065;0.05136968;0.05136968;0.05136968;0.05136968;0.05136968;0.00160904
15 - 16;0.01;0.01;0.006736153;0.006736153;0.006736153;0.006736153;0.006736153;0.00020846
16 - 17;0;0;0.00003616;0.00003616;0.00003616;0.00003616;0.00003616;0.00010848
17 - 18;0;0;2.45933E-05;2.45933E-05;2.45933E-05;2.45933E-05;2.45933E-05;0.00007378
18 - 19;0;0;0.00003806;0.00003806;0.00003806;0.00003806;0.00003806;0.00011418
19 - 20;0;0;3.09267E-05;3.09267E-05;3.09267E-05;3.09267E-05;3.09267E-05;0.00009278
20 - 21;0;0;0.00003136;0.00003136;0.00003136;0.00003136;0.00003136;0.00009408
21 - 22;0;0;2.84933E-05;2.84933E-05;2.84933E-05;2.84933E-05;2.84933E-05;0.00008548
22 - 23;0;0;3.52933E-05;3.52933E-05;3.52933E-05;3.52933E-05;3.52933E-05;0.00010588
23 - 00;0;0;0.00002626;0.00002626;0.00002626;0.00002626;0.00002626;0.00007878
00 - 01;0;0;2.59267E-05;2.59267E-05;2.59267E-05;2.59267E-05;2.59267E-05;0.00007778
01 - 02;0;0;2.73267E-05;2.73267E-05;2.73267E-05;2.73267E-05;2.73267E-05;0.00008198
02 - 03;0;0;2.65267E-05;2.65267E-05;2.65267E-05;2.65267E-05;2.65267E-05;0.00007958
03 - 04;0;0;3.11267E-05;3.11267E-05;3.11267E-05;3.11267E-05;3.11267E-05;0.00009338
04 - 05;0;0;0.00002746;0.00002746;0.00002746;0.00002746;0.00002746;0.00008238
05 - 06;0;0;2.68933E-05;2.68933E-05;2.68933E-05;2.68933E-05;2.68933E-05;0.00008068
06 - 07;0;0;3.93933E-05;3.93933E-05;3.93933E-05;3.93933E-05;3.93933E-05;0.00011818
07 - 08;0;0;5.02933E-05;5.02933E-05;5.02933E-05;5.02933E-05;5.02933E-05;0.00015088
08 - 09;0.005;0.005;0.00341525;0.00341525;0.00341525;0.00341525;0.00341525;0.00024575
09 - 10;0.05;0.025;0.025574303;0.025574303;0.025574303;0.025574303;0.025574303;0.00172291
10 - 11;0.0875;0.095;0.062513673;0.062513673;0.062513673;0.062513673;0.062513673;0.00504102
11 - 12;0.1025;0.145;0.084898683;0.084898683;0.084898683;0.084898683;0.084898683;0.00719605
12 - 13;0.11;0.09;0.068481877;0.068481877;0.068481877;0.068481877;0.068481877;0.00544563
13 - 14;0.1;0.03;0.044223527;0.044223527;0.044223527;0.044223527;0.044223527;0.00267058
14 - 15;0.0475;0.01;0.019348817;0.019348817;0.019348817;0.019348817;0.019348817;0.00054645
15 - 16;0.0075;0;0.00255101;0.00255101;0.00255101;0.00255101;0.00255101;0.00015303
16 - 17;0;0;2.70267E-05;2.70267E-05;2.70267E-05;2.70267E-05;2.70267E-05;0.00008108
17 - 18;0;0;3.61967E-05;3.61967E-05;3.61967E-05;3.61967E-05;3.61967E-05;0.00010859
18 - 19;0;0;0.00002786;0.00002786;0.00002786;0.00002786;0.00002786;0.00008358
19 - 20;0;0;2.65933E-05;2.65933E-05;2.65933E-05;2.65933E-05;2.65933E-05;0.00007978
20 - 21;0;0;0.00002466;0.00002466;0.00002466;0.00002466;0.00002466;0.00007398
21 - 22;0;0;2.02933E-05;2.02933E-05;2.02933E-05;2.02933E-05;2.02933E-05;0.00006088
22 - 23;0;0;1.63933E-05;1.63933E-05;1.63933E-05;1.63933E-05;1.63933E-05;0.00004918
23 - 00;0;0;2.42933E-05;2.42933E-05;2.42933E-05;2.42933E-05;2.42933E-05;0.00007288
00 - 01;0;0;2.03933E-05;2.03933E-05;2.03933E-05;2.03933E-05;2.03933E-05;0.00006118
01 - 02;0;0;2.78933E-05;2.78933E-05;2.78933E-05;2.78933E-05;2.78933E-05;0.00008368
02 - 03;0;0;0.00002446;0.00002446;0.00002446;0.00002446;0.00002446;0.00007338
03 - 04;0;0;2.33933E-05;2.33933E-05;2.33933E-05;2.33933E-05;2.33933E-05;0.00007018
04 - 05;0;0;2.91933E-05;2.91933E-05;2.91933E-05;2.91933E-05;2.91933E-05;0.00008758
05 - 06;0;0;2.61267E-05;2.61267E-05;2.61267E-05;2.61267E-05;2.61267E-05;0.00007838
06 - 07;0;0;2.13267E-05;2.13267E-05;2.13267E-05;2.13267E-05;2.13267E-05;0.00006398
07 - 08;0;0;2.46267E-05;2.46267E-05;2.46267E-05;2.46267E-05;2.46267E-05;0.00007388
08 - 09;0;0;4.61267E-05;4.61267E-05;4.61267E-05;4.61267E-05;4.61267E-05;0.00013838
09 - 10;0.005;0.015;0.006926903;0.006926903;0.006926903;0.006926903;0.006926903;0.00078071
10 - 11;0.0125;0.075;0.03008625;0.03008625;0.03008625;0.03008625;0.03008625;0.00275875
11 - 12;0.0175;0.115;0.045955237;0.045955237;0.045955237;0.045955237;0.045955237;0.00536571
12 - 13;0.025;0.16;0.063728187;0.063728187;0.063728187;0.063728187;0.063728187;0.00618456
13 - 14;0.03;0.145;0.059419903;0.059419903;0.059419903;0.059419903;0.059419903;0.00325971
14 - 15;0.03;0.085;0.03872097;0.03872097;0.03872097;0.03872097;0.03872097;0.00116291
15 - 16;0.01;0.015;0.008397107;0.008397107;0.008397107;0.008397107;0.008397107;0.00019132
16 - 17;0;0;3.87267E-05;3.87267E-05;3.87267E-05;3.87267E-05;3.87267E-05;0.00011618
17 - 18;0;0;2.93267E-05;2.93267E-05;2.93267E-05;2.93267E-05;2.93267E-05;0.00008798
18 - 19;0;0;2.92933E-05;2.92933E-05;2.92933E-05;2.92933E-05;2.92933E-05;0.00008788
19 - 20;0;0;2.16933E-05;2.16933E-05;2.16933E-05;2.16933E-05;2.16933E-05;0.00006508
20 - 21;0;0;1.70933E-05;1.70933E-05;1.70933E-05;1.70933E-05;1.70933E-05;0.00005128
21 - 22;0;0;0.00002966;0.00002966;0.00002966;0.00002966;0.00002966;0.00008898
22 - 23;0;0;1.48267E-05;1.48267E-05;1.48267E-05;1.48267E-05;1.48267E-05;0.00004448
23 - 00;0;0;2.39933E-05;2.39933E-05;2.39933E-05;2.39933E-05;2.39933E-05;0.00007198
00 - 01;0;0;4.37267E-05;4.37267E-05;4.37267E-05;4.37267E-05;4.37267E-05;0.00013118
01 - 02;0;0;4.19933E-05;4.19933E-05;4.19933E-05;4.19933E-05;4.19933E-05;0.00012598
02 - 03;0;0;2.88933E-05;2.88933E-05;2.88933E-05;2.88933E-05;2.88933E-05;0.00008668
03 - 04;0;0;0.00002176;0.00002176;0.00002176;0.00002176;0.00002176;0.00006528
04 - 05;0;0;0.00002306;0.00002306;0.00002306;0.00002306;0.00002306;0.00006918
05 - 06;0;0;2.08933E-05;2.08933E-05;2.08933E-05;2.08933E-05;2.08933E-05;0.00006268
06 - 07;0;0;3.06933E-05;3.06933E-05;3.06933E-05;3.06933E-05;3.06933E-05;0.00009208
07 - 08;0;0;4.00267E-05;4.00267E-05;4.00267E-05;4.00267E-05;4.00267E-05;0.00012008
08 - 09;0;0;0.0001152;0.0001152;0.0001152;0.0001152;0.0001152;0.0003456
09 - 10;0.01;0.01;0.00755939;0.00755939;0.00755939;0.00755939;0.00755939;0.00267817
10 - 11;0.0225;0.03;0.020909933;0.020909933;0.020909933;0.020909933;0.020909933;0.0102298
11 - 12;0.0325;0.045;0.03121236;0.03121236;0.03121236;0.03121236;0.03121236;0.01613708
12 - 13;0.0325;0.06;0.036572637;0.036572637;0.036572637;0.036572637;0.036572637;0.01721791
13 - 14;0.0275;0.065;0.034865177;0.034865177;0.034865177;0.034865177;0.034865177;0.01209553
14 - 15;0.015;0.04;0.019527247;0.019527247;0.019527247;0.019527247;0.019527247;0.00358174
15 - 16;0.0025;0.005;0.00262148;0.00262148;0.00262148;0.00262148;0.00262148;0.00036444
16 - 17;0;0;4.60967E-05;4.60967E-05;4.60967E-05;4.60967E-05;4.60967E-05;0.00013829
17 - 18;0;0;5.27267E-05;5.27267E-05;5.27267E-05;5.27267E-05;5.27267E-05;0.00015818
18 - 19;0;0;6.47933E-05;6.47933E-05;6.47933E-05;6.47933E-05;6.47933E-05;0.00019438
19 - 20;0;0;0.00005316;0.00005316;0.00005316;0.00005316;0.00005316;0.00015948
20 - 21;0;0;3.93933E-05;3.93933E-05;3.93933E-05;3.93933E-05;3.93933E-05;0.00011818
21 - 22;0;0;0.00004316;0.00004316;0.00004316;0.00004316;0.00004316;0.00012948
22 - 23;0;0;3.59267E-05;3.59267E-05;3.59267E-05;3.59267E-05;3.59267E-05;0.00010778
23 - 00;0;0;3.74933E-05;3.74933E-05;3.74933E-05;3.74933E-05;3.74933E-05;0.00011248
00 - 01;0;0;4.51267E-05;4.51267E-05;4.51267E-05;4.51267E-05;4.51267E-05;0.00013538
01 - 02;0;0;3.01267E-05;3.01267E-05;3.01267E-05;3.01267E-05;3.01267E-05;0.00009038
02 - 03;0;0;3.60933E-05;3.60933E-05;3.60933E-05;3.60933E-05;3.60933E-05;0.00010828
03 - 04;0;0;5.41933E-05;5.41933E-05;5.41933E-05;5.41933E-05;5.41933E-05;0.00016258
04 - 05;0;0;6.02933E-05;6.02933E-05;6.02933E-05;6.02933E-05;6.02933E-05;0.00018088
05 - 06;0;0;0.00004643;0.00004643;0.00004643;0.00004643;0.00004643;0.00013929
06 - 07;0;0;5.45267E-05;5.45267E-05;5.45267E-05;5.45267E-05;5.45267E-05;0.00016358
07 - 08;0;0;4.47933E-05;4.47933E-05;4.47933E-05;4.47933E-05;4.47933E-05;0.00013438
08 - 09;0.0025;0.005;0.002546373;0.002546373;0.002546373;0.002546373;0.002546373;0.00013912
09 - 10;0.05;0.03;0.026906893;0.026906893;0.026906893;0.026906893;0.026906893;0.00072068
10 - 11;0.125;0.07;0.06583139;0.06583139;0.06583139;0.06583139;0.06583139;0.00249417
11 - 12;0.18;0.095;0.0927556;0.0927556;0.0927556;0.0927556;0.0927556;0.0032668
12 - 13;0.1825;0.085;0.089922567;0.089922567;0.089922567;0.089922567;0.089922567;0.0022677
13 - 14;0.14;0.04;0.06034968;0.06034968;0.06034968;0.06034968;0.06034968;0.00104904
14 - 15;0.065;0.015;0.02680068;0.02680068;0.02680068;0.02680068;0.02680068;0.00040204
15 - 16;0.01;0;0.003424827;0.003424827;0.003424827;0.003424827;0.003424827;0.00027448
16 - 17;0;0;8.86267E-05;8.86267E-05;8.86267E-05;8.86267E-05;8.86267E-05;0.00026588
17 - 18;0;0;0.00004496;0.00004496;0.00004496;0.00004496;0.00004496;0.00013488
18 - 19;0;0;6.08933E-05;6.08933E-05;6.08933E-05;6.08933E-05;6.08933E-05;0.00018268
19 - 20;0;0;5.77267E-05;5.77267E-05;5.77267E-05;5.77267E-05;5.77267E-05;0.00017318
20 - 21;0;0;0.00007246;0.00007246;0.00007246;0.00007246;0.00007246;0.00021738
21 - 22;0;0;0.00007466;0.00007466;0.00007466;0.00007466;0.00007466;0.00022398
22 - 23;0;0;5.84933E-05;5.84933E-05;5.84933E-05;5.84933E-05;5.84933E-05;0.00017548
23 - 00;0;0;4.18267E-05;4.18267E-05;4.18267E-05;4.18267E-05;4.18267E-05;0.00012548
00 - 01;0;0;0.00003636;0.00003636;0.00003636;0.00003636;0.00003636;0.00010908
01 - 02;0;0;4.66367E-05;4.66367E-05;4.66367E-05;4.66367E-05;4.66367E-05;0.00013991
02 - 03;0;0;3.58033E-05;3.58033E-05;3.58033E-05;3.58033E-05;3.58033E-05;0.00010741
03 - 04;0;0;4.14367E-05;4.14367E-05;4.14367E-05;4.14367E-05;4.14367E-05;0.00012431
04 - 05;0;0;3.88033E-05;3.88033E-05;3.88033E-05;3.88033E-05;3.88033E-05;0.00011641
05 - 06;0;0;4.33367E-05;4.33367E-05;4.33367E-05;4.33367E-05;4.33367E-05;0.00013001
06 - 07;0;0;5.66367E-05;5.66367E-05;5.66367E-05;5.66367E-05;5.66367E-05;0.00016991
07 - 08;0;0;6.63033E-05;6.63033E-05;6.63033E-05;6.63033E-05;6.63033E-05;0.00019891
08 - 09;0;0;6.97433E-05;6.97433E-05;6.97433E-05;6.97433E-05;6.97433E-05;0.00020923
09 - 10;0.005;0.01;0.00514105;0.00514105;0.00514105;0.00514105;0.00514105;0.00042315
10 - 11;0.0175;0.025;0.01447105;0.01447105;0.01447105;0.01447105;0.01447105;0.00091315
11 - 12;0.03;0.035;0.022193233;0.022193233;0.022193233;0.022193233;0.022193233;0.0015797
12 - 13;0.03;0.03;0.020626333;0.020626333;0.020626333;0.020626333;0.020626333;0.001879
13 - 14;0.02;0.02;0.013716003;0.013716003;0.013716003;0.013716003;0.013716003;0.00114801
14 - 15;0.01;0.01;0.00678255;0.00678255;0.00678255;0.00678255;0.00678255;0.00034765
15 - 16;0;0;5.34433E-05;5.34433E-05;5.34433E-05;5.34433E-05;5.34433E-05;0.00016033
16 - 17;0;0;3.59933E-05;3.59933E-05;3.59933E-05;3.59933E-05;3.59933E-05;0.00010798
17 - 18;0;0;0.00004686;0.00004686;0.00004686;0.00004686;0.00004686;0.00014058
18 - 19;0;0;3.24267E-05;3.24267E-05;3.24267E-05;3.24267E-05;3.24267E-05;0.00009728
19 - 20;0;0;4.01933E-05;4.01933E-05;4.01933E-05;4.01933E-05;4.01933E-05;0.00012058
20 - 21;0;0;3.32933E-05;3.32933E-05;3.32933E-05;3.32933E-05;3.32933E-05;0.00009988
21 - 22;0;0;0.00003496;0.00003496;0.00003496;0.00003496;0.00003496;0.00010488
22 - 23;0;0;3.36933E-05;3.36933E-05;3.36933E-05;3.36933E-05;3.36933E-05;0.00010108
23 - 00;0;0;3.69933E-05;3.69933E-05;3.69933E-05;3.69933E-05;3.69933E-05;0.00011098
00 - 01;0;0;3.25933E-05;3.25933E-05;3.25933E-05;3.25933E-05;3.25933E-05;0.00009778
01 - 02;0;0;0.00003646;0.00003646;0.00003646;0.00003646;0.00003646;0.00010938
02 - 03;0;0;3.57933E-05;3.57933E-05;3.57933E-05;3.57933E-05;3.57933E-05;0.00010738
03 - 04;0;0;0.00003526;0.00003526;0.00003526;0.00003526;0.00003526;0.00010578
04 - 05;0;0;3.44933E-05;3.44933E-05;3.44933E-05;3.44933E-05;3.44933E-05;0.00010348
05 - 06;0;0;3.51267E-05;3.51267E-05;3.51267E-05;3.51267E-05;3.51267E-05;0.00010538
06 - 07;0;0;0.000499193;0.000499193;0.000499193;0.000499193;0.000499193;0.00149758
07 - 08;0;0;5.44267E-05;5.44267E-05;5.44267E-05;5.44267E-05;5.44267E-05;0.00016328
08 - 09;0;0;5.27567E-05;5.27567E-05;5.27567E-05;5.27567E-05;5.27567E-05;0.00015827
09 - 10;0.0175;0.005;0.00772847;0.00772847;0.00772847;0.00772847;0.00772847;0.00068541
10 - 11;0.06;0.01;0.02424499;0.02424499;0.02424499;0.02424499;0.02424499;0.00273497
11 - 12;0.1075;0.015;0.0425099;0.0425099;0.0425099;0.0425099;0.0425099;0.0050297
12 - 13;0.1375;0.02;0.054218293;0.054218293;0.054218293;0.054218293;0.054218293;0.00515488
13 - 14;0.1225;0.015;0.047028637;0.047028637;0.047028637;0.047028637;0.047028637;0.00358591
14 - 15;0.0625;0.005;0.0227755;0.0227755;0.0227755;0.0227755;0.0227755;0.0008265
15 - 16;0.01;0;0.00339243;0.00339243;0.00339243;0.00339243;0.00339243;0.00017729
16 - 17;0;0;2.99633E-05;2.99633E-05;2.99633E-05;2.99633E-05;2.99633E-05;0.00008989
17 - 18;0;0;2.32267E-05;2.32267E-05;2.32267E-05;2.32267E-05;2.32267E-05;0.00006968
18 - 19;0;0;3.96933E-05;3.96933E-05;3.96933E-05;3.96933E-05;3.96933E-05;0.00011908
19 - 20;0;0;4.23933E-05;4.23933E-05;4.23933E-05;4.23933E-05;4.23933E-05;0.00012718
20 - 21;0;0;3.03933E-05;3.03933E-05;3.03933E-05;3.03933E-05;3.03933E-05;0.00009118
21 - 22;0;0;0.00003386;0.00003386;0.00003386;0.00003386;0.00003386;0.00010158
22 - 23;0;0;3.26933E-05;3.26933E-05;3.26933E-05;3.26933E-05;3.26933E-05;0.00009808
23 - 00;0;0;4.71267E-05;4.71267E-05;4.71267E-05;4.71267E-05;4.71267E-05;0.00014138
00 - 01;0;0;4.48933E-05;4.48933E-05;4.48933E-05;4.48933E-05;4.48933E-05;0.00013468
01 - 02;0;0;3.75933E-05;3.75933E-05;3.75933E-05;3.75933E-05;3.75933E-05;0.00011278
02 - 03;0;0;2.61267E-05;2.61267E-05;2.61267E-05;2.61267E-05;2.61267E-05;0.00007838
03 - 04;0;0;3.92933E-05;3.92933E-05;3.92933E-05;3.92933E-05;3.92933E-05;0.00011788
04 - 05;0;0;3.70267E-05;3.70267E-05;3.70267E-05;3.70267E-05;3.70267E-05;0.00011108
05 - 06;0;0;3.79933E-05;3.79933E-05;3.79933E-05;3.79933E-05;3.79933E-05;0.00011398
06 - 07;0;0;3.91267E-05;3.91267E-05;3.91267E-05;3.91267E-05;3.91267E-05;0.00011738
07 - 08;0;0;5.76933E-05;5.76933E-05;5.76933E-05;5.76933E-05;5.76933E-05;0.00017308
08 - 09;0;0;6.07533E-05;6.07533E-05;6.07533E-05;6.07533E-05;6.07533E-05;0.00018226
09 - 10;0.015;0.005;0.006944993;0.006944993;0.006944993;0.006944993;0.006944993;0.00083498
10 - 11;0.0375;0.015;0.018224693;0.018224693;0.018224693;0.018224693;0.018224693;0.00217408
11 - 12;0.045;0.02;0.02257749;0.02257749;0.02257749;0.02257749;0.02257749;0.00273247
12 - 13;0.0425;0.015;0.019987393;0.019987393;0.019987393;0.019987393;0.019987393;0.00246218
13 - 14;0.0275;0.015;0.01456083;0.01456083;0.01456083;0.01456083;0.01456083;0.00118249
14 - 15;0.01;0.005;0.005105403;0.005105403;0.005105403;0.005105403;0.005105403;0.00031621
15 - 16;0;0;5.89967E-05;5.89967E-05;5.89967E-05;5.89967E-05;5.89967E-05;0.00017699
16 - 17;0;0;4.31267E-05;4.31267E-05;4.31267E-05;4.31267E-05;4.31267E-05;0.00012938
17 - 18;0;0;2.72933E-05;2.72933E-05;2.72933E-05;2.72933E-05;2.72933E-05;0.00008188
18 - 19;0;0;0.00004206;0.00004206;0.00004206;0.00004206;0.00004206;0.00012618
19 - 20;0;0;0.00003416;0.00003416;0.00003416;0.00003416;0.00003416;0.00010248
20 - 21;0;0;4.00933E-05;4.00933E-05;4.00933E-05;4.00933E-05;4.00933E-05;0.00012028
21 - 22;0;0;0.00002726;0.00002726;0.00002726;0.00002726;0.00002726;0.00008178
22 - 23;0;0;0.00003196;0.00003196;0.00003196;0.00003196;0.00003196;0.00009588
23 - 00;0;0;2.96267E-05;2.96267E-05;2.96267E-05;2.96267E-05;2.96267E-05;0.00008888
00 - 01;0;0;0.00003626;0.00003626;0.00003626;0.00003626;0.00003626;0.00010878
01 - 02;0;0;2.88933E-05;2.88933E-05;2.88933E-05;2.88933E-05;2.88933E-05;0.00008668
02 - 03;0;0;5.32267E-05;5.32267E-05;5.32267E-05;5.32267E-05;5.32267E-05;0.00015968
03 - 04;0;0;4.83267E-05;4.83267E-05;4.83267E-05;4.83267E-05;4.83267E-05;0.00014498
04 - 05;0;0;6.47933E-05;6.47933E-05;6.47933E-05;6.47933E-05;6.47933E-05;0.00019438
05 - 06;0;0;0.00007106;0.00007106;0.00007106;0.00007106;0.00007106;0.00021318
06 - 07;0;0;8.02267E-05;8.02267E-05;8.02267E-05;8.02267E-05;8.02267E-05;0.00024068
07 - 08;0;0;7.76933E-05;7.76933E-05;7.76933E-05;7.76933E-05;7.76933E-05;0.00023308
08 - 09;0;0;6.65033E-05;6.65033E-05;6.65033E-05;6.65033E-05;6.65033E-05;0.00019951
09 - 10;0.0025;0.005;0.0026054;0.0026054;0.0026054;0.0026054;0.0026054;0.0003162
10 - 11;0.01;0.01;0.006793743;0.006793743;0.006793743;0.006793743;0.006793743;0.00038123
11 - 12;0.015;0.015;0.010188017;0.010188017;0.010188017;0.010188017;0.010188017;0.00056405
12 - 13;0.0175;0.015;0.01095726;0.01095726;0.01095726;0.01095726;0.01095726;0.00037178
13 - 14;0.0125;0.01;0.00759047;0.00759047;0.00759047;0.00759047;0.00759047;0.00027141
14 - 15;0.0075;0.005;0.004231867;0.004231867;0.004231867;0.004231867;0.004231867;0.0001956
15 - 16;0.0025;0;0.00088806;0.00088806;0.00088806;0.00088806;0.00088806;0.00016418
16 - 17;0;0;3.76933E-05;3.76933E-05;3.76933E-05;3.76933E-05;3.76933E-05;0.00011308
